"date","stato","codice_regione","denominazione_regione","lat","long","ricoverati_con_sintomi","terapia_intensiva","totale_ospedalizzati","isolamento_domiciliare","totale_positivi","variazione_totale_positivi","nuovi_positivi","dimessi_guariti","deceduti","casi_da_sospetto_diagnostico","casi_da_screening","totale_casi","tamponi","casi_testati","mortalità","nuovi_tamponi","decreto_legge","dpcm1","dpcm2","dpcm3","dpcm4","dpcm5","dpcm6","dpcm7","dpcm8","dpcm9","pre_esodo","mado","esodo1","esodo2","esodo3"
2020-09-09,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,2,0,2,32,34,-5,0,1074,146,1123,131,1254,25970,18254,0.116427432216906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,2,0,2,29,31,-3,0,1077,146,1123,131,1254,26128,18332,0.116427432216906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,2,0,2,31,33,2,3,1078,146,1126,131,1257,26188,18368,0.116149562450278,0.000114556285321521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,3,0,3,31,34,1,1,1078,146,1127,131,1258,26294,18424,0.116057233704293,0.0000380314900737811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,3,0,3,33,36,2,2,1078,146,1129,131,1260,26489,18539,0.115873015873016,0.0000755030389973196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,3,1,4,35,39,3,3,1078,146,1132,131,1263,26528,18560,0.115597783056215,0.000113088057901086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,5,0,5,37,42,3,3,1078,146,1135,131,1266,26698,18657,0.115323854660348,0.000112367967638025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,5,0,5,37,42,0,1,1079,146,1137,130,1267,26835,18731,0.115232833464878,0.0000372647661635923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,5,0,5,36,41,-1,1,1081,146,1138,130,1268,27108,18904,0.115141955835962,0.0000368894791205548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,6,0,6,43,49,8,8,1081,146,1146,130,1276,27190,18953,0.114420062695925,0.000294225818315557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,6,0,6,42,48,-1,0,1082,146,1146,130,1276,27415,19040,0.114420062695925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,4,0,4,47,51,3,3,1082,146,1149,130,1279,27591,19140,0.114151681000782,0.00010873110796999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,3,0,3,45,48,-3,2,1087,146,1151,130,1281,27715,19210,0.113973458235753,0.0000721630885801912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,4,0,4,45,49,1,1,1087,146,1152,130,1282,27872,19320,0.113884555382215,0.0000358783008036739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,4,0,4,54,58,9,2,1080,146,1154,130,1284,27977,19381,0.113707165109034,0.0000714872931336455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,3,0,3,53,56,-2,3,1085,146,1157,130,1287,28232,19525,0.113442113442113,0.000106262397279683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,3,0,3,52,55,-1,1,1087,146,1158,130,1288,28332,19587,0.113354037267081,0.0000352957786248765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,3,0,3,63,66,11,11,1087,146,1168,131,1299,28484,19697,0.112394149345651,0.000386181716051116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,3,0,3,63,66,0,0,1087,146,1168,131,1299,28662,19826,0.112394149345651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,3,0,3,62,65,-1,1,1089,146,1169,131,1300,28765,19888,0.112307692307692,0.0000347644707109334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,4,0,4,65,69,4,8,1093,146,1176,132,1308,28926,19979,0.111620795107034,0.000276567793680426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,6,0,6,69,75,6,6,1093,146,1181,133,1314,29126,20125,0.111111111111111,0.000206001510677745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,7,0,7,62,69,-6,1,1100,146,1182,133,1315,29380,20265,0.111026615969582,0.0000340367597004765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,8,0,8,69,77,8,11,1103,146,1190,136,1326,29534,20378,0.110105580693816,0.000372452089117627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,7,0,7,68,75,-2,0,1105,146,1190,136,1326,29667,20476,0.110105580693816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,6,0,6,75,81,6,7,1106,146,1197,136,1333,29842,20588,0.109527381845461,0.000234568728637491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,6,1,7,86,93,12,13,1107,146,1209,137,1346,29980,20687,0.108469539375929,0.000433622414943296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,5,1,6,87,93,0,5,1112,146,1214,137,1351,30131,20774,0.108068097705403,0.00016594205303508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,4,1,5,102,107,14,15,1113,146,1227,139,1366,30395,20931,0.10688140556369,0.000493502220759993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,4,1,5,117,122,15,18,1116,146,1244,140,1384,30644,21086,0.105491329479769,0.000587390680067876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,4,2,6,133,139,17,18,1117,146,1262,140,1402,30804,21200,0.10413694721826,0.000584339696143358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,6,3,9,171,180,41,44,1120,146,1304,142,1446,31033,21356,0.100968188105118,0.00141784551928592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,8,3,11,186,197,17,18,1121,146,1320,144,1464,31273,21530,0.0997267759562842,0.00057557637578742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,9,3,12,213,225,28,32,1125,146,1352,144,1496,31492,21680,0.0975935828877005,0.00101613108090944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,11,3,14,244,258,33,33,1125,146,1383,146,1529,31763,21861,0.0954872465663833,0.00103894468406637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,13,3,16,279,295,37,37,1125,146,1415,151,1566,32021,21997,0.0932311621966794,0.00115549170856625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,14,3,17,343,360,65,67,1127,146,1472,161,1633,32441,22227,0.0894060012247397,0.00206528775315188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,13,4,17,365,382,22,27,1132,146,1499,161,1660,32618,22334,0.0879518072289157,0.000827763811392483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,17,2,19,439,458,76,78,1134,146,1569,169,1738,33039,22585,0.0840046029919448,0.00236084627258694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,20,2,22,506,528,70,73,1137,146,1631,180,1811,33399,22840,0.0806184428492546,0.00218569418246055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,26,4,30,628,658,130,135,1142,146,1746,200,1946,33852,23091,0.0750256937307297,0.00398794753633463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,"ITA",2,"Valle d'Aosta",45.73750286,7.320149366,36,5,41,684,725,67,75,1150,146,1813,208,2021,34435,23263,0.0722414646214745,0.0021780165529258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,"ITA",3,"Lombardia",45.46679409,9.190347404,76,19,95,71,166,0,166,0,6,NA,NA,172,1463,NA,0.0348837209302326,0.113465481886535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,"ITA",3,"Lombardia",45.46679409,9.190347404,79,25,104,127,231,65,68,0,9,NA,NA,240,3700,NA,0.0375,0.0183783783783784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"ITA",3,"Lombardia",45.46679409,9.190347404,79,25,104,145,249,18,18,0,9,NA,NA,258,3208,NA,0.0348837209302326,0.00561097256857855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"ITA",3,"Lombardia",45.46679409,9.190347404,172,41,213,136,349,100,145,40,14,NA,NA,403,3320,NA,0.0347394540942928,0.0436746987951807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"ITA",3,"Lombardia",45.46679409,9.190347404,235,47,282,192,474,125,128,40,17,NA,NA,531,4835,NA,0.032015065913371,0.0264736297828335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"ITA",3,"Lombardia",45.46679409,9.190347404,256,80,336,216,552,78,84,40,23,NA,NA,615,5723,NA,0.0373983739837398,0.0146776166346322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,"ITA",3,"Lombardia",45.46679409,9.190347404,406,106,512,375,887,335,369,73,24,NA,NA,984,6879,NA,0.024390243902439,0.0536415176624509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,"ITA",3,"Lombardia",45.46679409,9.190347404,478,127,605,472,1077,190,270,139,38,NA,NA,1254,7925,NA,0.0303030303030303,0.0340694006309148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,"ITA",3,"Lombardia",45.46679409,9.190347404,698,167,865,461,1326,249,266,139,55,NA,NA,1520,9577,NA,0.0361842105263158,0.0277748773102224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,"ITA",3,"Lombardia",45.46679409,9.190347404,877,209,1086,411,1497,171,300,250,73,NA,NA,1820,12138,NA,0.0401098901098901,0.0247157686604053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-05,"ITA",3,"Lombardia",45.46679409,9.190347404,1169,244,1413,364,1777,280,431,376,98,NA,NA,2251,12354,NA,0.0435362061306086,0.0348874858345475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,"ITA",3,"Lombardia",45.46679409,9.190347404,1622,309,1931,77,2008,231,361,469,135,NA,NA,2612,13556,NA,0.0516845329249617,0.0266302744172322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,"ITA",3,"Lombardia",45.46679409,9.190347404,1661,359,2020,722,2742,734,808,524,154,NA,NA,3420,15778,NA,0.0450292397660819,0.0512105463303334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-03-08,"ITA",3,"Lombardia",45.46679409,9.190347404,2217,399,2616,756,3372,630,769,550,267,NA,NA,4189,18534,NA,0.0637383623776558,0.0414913132621129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-03-09,"ITA",3,"Lombardia",45.46679409,9.190347404,2802,440,3242,1248,4490,1118,1280,646,333,NA,NA,5469,20135,NA,0.0608886450905101,0.0635708964489695,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-03-10,"ITA",3,"Lombardia",45.46679409,9.190347404,3319,466,3785,642,4427,-63,322,896,468,NA,NA,5791,21479,NA,0.0808150578483854,0.0149913869360771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
